source_file,source_url,source_sha256,retrieved_at,thermoml_version_major,thermoml_version_minor,doi,title,data_number,component_count,primary_compound_name,primary_compound_formula,primary_compound_inchi,primary_compound_inchi_key,components_json,property_number,property_name,property_value,property_unit,property_value_digits,property_uncertainty,property_uncertainty_kind,temperature_value,temperature_unit,frequency_value,frequency_unit,phase,method_name,is_dielectric,dielectric_kind,variables_json,constraints_json,source_row_index
acs.jced.5b00369.xml,https://trc.nist.gov/ThermoML/10.1021/acs.jced.5b00369.xml,a0de6fe5a6d98e680f04502b87f9f7b15a4a28769675491285fb3458d51620e3,2026-09-22T03:19:10Z,2,0,10.1021/acs.jced.5b00369,"Relative Permittivity and Apparent Dipole Moments of  Nitromethane, Nitroethane, 1-Nitropropane and 2-  Nitropropane in Several Nonpolar Solvents.",1,2,benzene,C6H6,InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H,UHOVQNZJYSORNB-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""common_name"":""benzene"",""composition"":[],""formula"":""C6H6"",""registry_number"":""9"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H"",""standard_inchi_key"":""UHOVQNZJYSORNB-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""common_name"":""nitromethane"",""composition"":[{""digits"":""6"",""name"":""Mole fraction"",""unit"":"""",""value"":""0.042727""}],""formula"":""CH3NO2"",""registry_number"":""5"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/CH3NO2/c1-2(3)4/h1H3"",""standard_inchi_key"":""LYGJENNIWJXYER-UHFFFAOYSA-N""}]",1,Relative permittivity at zero frequency,2.67386,,6,0.00026,expanded_95,318.15,K,,,Liquid,two-terminal dielectric cell,true,static_or_zero_frequency,"[{""component_name"":"""",""digits"":""5"",""kind"":""temperature"",""name"":""Temperature, K"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Temperature, K"",""registry_number"":"""",""type_tag"":""eTemperature"",""unit"":""K"",""value"":""318.15""},{""component_name"":""nitromethane"",""digits"":""6"",""kind"":""composition"",""name"":""Mole fraction"",""number"":""2"",""phase"":""Liquid"",""raw_type"":""Mole fraction"",""registry_number"":""5"",""type_tag"":""eComponentComposition"",""unit"":"""",""value"":""0.042727""}]","[{""component_name"":"""",""digits"":""3"",""kind"":""other"",""name"":""Pressure"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Pressure, kPa"",""registry_number"":"""",""type_tag"":""ePressure"",""unit"":""kPa"",""value"":""101""}]",36
acs.jced.5b00369.xml,https://trc.nist.gov/ThermoML/10.1021/acs.jced.5b00369.xml,a0de6fe5a6d98e680f04502b87f9f7b15a4a28769675491285fb3458d51620e3,2026-09-22T03:19:10Z,2,0,10.1021/acs.jced.5b00369,"Relative Permittivity and Apparent Dipole Moments of  Nitromethane, Nitroethane, 1-Nitropropane and 2-  Nitropropane in Several Nonpolar Solvents.",1,2,benzene,C6H6,InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H,UHOVQNZJYSORNB-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""common_name"":""benzene"",""composition"":[],""formula"":""C6H6"",""registry_number"":""9"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H"",""standard_inchi_key"":""UHOVQNZJYSORNB-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""common_name"":""nitromethane"",""composition"":[{""digits"":""6"",""name"":""Mole fraction"",""unit"":"""",""value"":""0.04458""}],""formula"":""CH3NO2"",""registry_number"":""5"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/CH3NO2/c1-2(3)4/h1H3"",""standard_inchi_key"":""LYGJENNIWJXYER-UHFFFAOYSA-N""}]",1,Relative permittivity at zero frequency,2.89495,,6,0.00031,expanded_95,298.15,K,,,Liquid,two-terminal dielectric cell,true,static_or_zero_frequency,"[{""component_name"":"""",""digits"":""5"",""kind"":""temperature"",""name"":""Temperature, K"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Temperature, K"",""registry_number"":"""",""type_tag"":""eTemperature"",""unit"":""K"",""value"":""298.15""},{""component_name"":""nitromethane"",""digits"":""6"",""kind"":""composition"",""name"":""Mole fraction"",""number"":""2"",""phase"":""Liquid"",""raw_type"":""Mole fraction"",""registry_number"":""5"",""type_tag"":""eComponentComposition"",""unit"":"""",""value"":""0.04458""}]","[{""component_name"":"""",""digits"":""3"",""kind"":""other"",""name"":""Pressure"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Pressure, kPa"",""registry_number"":"""",""type_tag"":""ePressure"",""unit"":""kPa"",""value"":""101""}]",37
acs.jced.5b00369.xml,https://trc.nist.gov/ThermoML/10.1021/acs.jced.5b00369.xml,a0de6fe5a6d98e680f04502b87f9f7b15a4a28769675491285fb3458d51620e3,2026-09-22T03:19:10Z,2,0,10.1021/acs.jced.5b00369,"Relative Permittivity and Apparent Dipole Moments of  Nitromethane, Nitroethane, 1-Nitropropane and 2-  Nitropropane in Several Nonpolar Solvents.",1,2,benzene,C6H6,InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H,UHOVQNZJYSORNB-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""common_name"":""benzene"",""composition"":[],""formula"":""C6H6"",""registry_number"":""9"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H"",""standard_inchi_key"":""UHOVQNZJYSORNB-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""common_name"":""nitromethane"",""composition"":[{""digits"":""6"",""name"":""Mole fraction"",""unit"":"""",""value"":""0.054165""}],""formula"":""CH3NO2"",""registry_number"":""5"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/CH3NO2/c1-2(3)4/h1H3"",""standard_inchi_key"":""LYGJENNIWJXYER-UHFFFAOYSA-N""}]",1,Relative permittivity at zero frequency,2.80502,,6,0.00027,expanded_95,318.15,K,,,Liquid,two-terminal dielectric cell,true,static_or_zero_frequency,"[{""component_name"":"""",""digits"":""5"",""kind"":""temperature"",""name"":""Temperature, K"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Temperature, K"",""registry_number"":"""",""type_tag"":""eTemperature"",""unit"":""K"",""value"":""318.15""},{""component_name"":""nitromethane"",""digits"":""6"",""kind"":""composition"",""name"":""Mole fraction"",""number"":""2"",""phase"":""Liquid"",""raw_type"":""Mole fraction"",""registry_number"":""5"",""type_tag"":""eComponentComposition"",""unit"":"""",""value"":""0.054165""}]","[{""component_name"":"""",""digits"":""3"",""kind"":""other"",""name"":""Pressure"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Pressure, kPa"",""registry_number"":"""",""type_tag"":""ePressure"",""unit"":""kPa"",""value"":""101""}]",38
acs.jced.5b00369.xml,https://trc.nist.gov/ThermoML/10.1021/acs.jced.5b00369.xml,a0de6fe5a6d98e680f04502b87f9f7b15a4a28769675491285fb3458d51620e3,2026-09-22T03:19:10Z,2,0,10.1021/acs.jced.5b00369,"Relative Permittivity and Apparent Dipole Moments of  Nitromethane, Nitroethane, 1-Nitropropane and 2-  Nitropropane in Several Nonpolar Solvents.",1,2,benzene,C6H6,InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H,UHOVQNZJYSORNB-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""common_name"":""benzene"",""composition"":[],""formula"":""C6H6"",""registry_number"":""9"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H"",""standard_inchi_key"":""UHOVQNZJYSORNB-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""common_name"":""nitromethane"",""composition"":[{""digits"":""6"",""name"":""Mole fraction"",""unit"":"""",""value"":""0.05494""}],""formula"":""CH3NO2"",""registry_number"":""5"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/CH3NO2/c1-2(3)4/h1H3"",""standard_inchi_key"":""LYGJENNIWJXYER-UHFFFAOYSA-N""}]",1,Relative permittivity at zero frequency,3.03914,,6,0.00031,expanded_95,298.15,K,,,Liquid,two-terminal dielectric cell,true,static_or_zero_frequency,"[{""component_name"":"""",""digits"":""5"",""kind"":""temperature"",""name"":""Temperature, K"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Temperature, K"",""registry_number"":"""",""type_tag"":""eTemperature"",""unit"":""K"",""value"":""298.15""},{""component_name"":""nitromethane"",""digits"":""6"",""kind"":""composition"",""name"":""Mole fraction"",""number"":""2"",""phase"":""Liquid"",""raw_type"":""Mole fraction"",""registry_number"":""5"",""type_tag"":""eComponentComposition"",""unit"":"""",""value"":""0.05494""}]","[{""component_name"":"""",""digits"":""3"",""kind"":""other"",""name"":""Pressure"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Pressure, kPa"",""registry_number"":"""",""type_tag"":""ePressure"",""unit"":""kPa"",""value"":""101""}]",39
acs.jced.5b00369.xml,https://trc.nist.gov/ThermoML/10.1021/acs.jced.5b00369.xml,a0de6fe5a6d98e680f04502b87f9f7b15a4a28769675491285fb3458d51620e3,2026-09-22T03:19:10Z,2,0,10.1021/acs.jced.5b00369,"Relative Permittivity and Apparent Dipole Moments of  Nitromethane, Nitroethane, 1-Nitropropane and 2-  Nitropropane in Several Nonpolar Solvents.",1,2,benzene,C6H6,InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H,UHOVQNZJYSORNB-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""common_name"":""benzene"",""composition"":[],""formula"":""C6H6"",""registry_number"":""9"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H"",""standard_inchi_key"":""UHOVQNZJYSORNB-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""common_name"":""nitromethane"",""composition"":[{""digits"":""6"",""name"":""Mole fraction"",""unit"":"""",""value"":""0.06641""}],""formula"":""CH3NO2"",""registry_number"":""5"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/CH3NO2/c1-2(3)4/h1H3"",""standard_inchi_key"":""LYGJENNIWJXYER-UHFFFAOYSA-N""}]",1,Relative permittivity at zero frequency,3.20367,,6,0.00033,expanded_95,298.15,K,,,Liquid,two-terminal dielectric cell,true,static_or_zero_frequency,"[{""component_name"":"""",""digits"":""5"",""kind"":""temperature"",""name"":""Temperature, K"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Temperature, K"",""registry_number"":"""",""type_tag"":""eTemperature"",""unit"":""K"",""value"":""298.15""},{""component_name"":""nitromethane"",""digits"":""6"",""kind"":""composition"",""name"":""Mole fraction"",""number"":""2"",""phase"":""Liquid"",""raw_type"":""Mole fraction"",""registry_number"":""5"",""type_tag"":""eComponentComposition"",""unit"":"""",""value"":""0.06641""}]","[{""component_name"":"""",""digits"":""3"",""kind"":""other"",""name"":""Pressure"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Pressure, kPa"",""registry_number"":"""",""type_tag"":""ePressure"",""unit"":""kPa"",""value"":""101""}]",40
acs.jced.5b00369.xml,https://trc.nist.gov/ThermoML/10.1021/acs.jced.5b00369.xml,a0de6fe5a6d98e680f04502b87f9f7b15a4a28769675491285fb3458d51620e3,2026-09-22T03:19:10Z,2,0,10.1021/acs.jced.5b00369,"Relative Permittivity and Apparent Dipole Moments of  Nitromethane, Nitroethane, 1-Nitropropane and 2-  Nitropropane in Several Nonpolar Solvents.",1,2,benzene,C6H6,InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H,UHOVQNZJYSORNB-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""common_name"":""benzene"",""composition"":[],""formula"":""C6H6"",""registry_number"":""9"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H"",""standard_inchi_key"":""UHOVQNZJYSORNB-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""common_name"":""nitromethane"",""composition"":[{""digits"":""6"",""name"":""Mole fraction"",""unit"":"""",""value"":""0.066831""}],""formula"":""CH3NO2"",""registry_number"":""5"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/CH3NO2/c1-2(3)4/h1H3"",""standard_inchi_key"":""LYGJENNIWJXYER-UHFFFAOYSA-N""}]",1,Relative permittivity at zero frequency,2.9527,,6,0.00028,expanded_95,318.15,K,,,Liquid,two-terminal dielectric cell,true,static_or_zero_frequency,"[{""component_name"":"""",""digits"":""5"",""kind"":""temperature"",""name"":""Temperature, K"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Temperature, K"",""registry_number"":"""",""type_tag"":""eTemperature"",""unit"":""K"",""value"":""318.15""},{""component_name"":""nitromethane"",""digits"":""6"",""kind"":""composition"",""name"":""Mole fraction"",""number"":""2"",""phase"":""Liquid"",""raw_type"":""Mole fraction"",""registry_number"":""5"",""type_tag"":""eComponentComposition"",""unit"":"""",""value"":""0.066831""}]","[{""component_name"":"""",""digits"":""3"",""kind"":""other"",""name"":""Pressure"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Pressure, kPa"",""registry_number"":"""",""type_tag"":""ePressure"",""unit"":""kPa"",""value"":""101""}]",41
acs.jced.5b00369.xml,https://trc.nist.gov/ThermoML/10.1021/acs.jced.5b00369.xml,a0de6fe5a6d98e680f04502b87f9f7b15a4a28769675491285fb3458d51620e3,2026-09-22T03:19:10Z,2,0,10.1021/acs.jced.5b00369,"Relative Permittivity and Apparent Dipole Moments of  Nitromethane, Nitroethane, 1-Nitropropane and 2-  Nitropropane in Several Nonpolar Solvents.",1,2,benzene,C6H6,InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H,UHOVQNZJYSORNB-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""common_name"":""benzene"",""composition"":[],""formula"":""C6H6"",""registry_number"":""9"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H"",""standard_inchi_key"":""UHOVQNZJYSORNB-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""common_name"":""nitromethane"",""composition"":[{""digits"":""6"",""name"":""Mole fraction"",""unit"":"""",""value"":""0.078158""}],""formula"":""CH3NO2"",""registry_number"":""5"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/CH3NO2/c1-2(3)4/h1H3"",""standard_inchi_key"":""LYGJENNIWJXYER-UHFFFAOYSA-N""}]",1,Relative permittivity at zero frequency,3.08644,,6,0.00029,expanded_95,318.15,K,,,Liquid,two-terminal dielectric cell,true,static_or_zero_frequency,"[{""component_name"":"""",""digits"":""5"",""kind"":""temperature"",""name"":""Temperature, K"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Temperature, K"",""registry_number"":"""",""type_tag"":""eTemperature"",""unit"":""K"",""value"":""318.15""},{""component_name"":""nitromethane"",""digits"":""6"",""kind"":""composition"",""name"":""Mole fraction"",""number"":""2"",""phase"":""Liquid"",""raw_type"":""Mole fraction"",""registry_number"":""5"",""type_tag"":""eComponentComposition"",""unit"":"""",""value"":""0.078158""}]","[{""component_name"":"""",""digits"":""3"",""kind"":""other"",""name"":""Pressure"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Pressure, kPa"",""registry_number"":"""",""type_tag"":""ePressure"",""unit"":""kPa"",""value"":""101""}]",42
acs.jced.5b00369.xml,https://trc.nist.gov/ThermoML/10.1021/acs.jced.5b00369.xml,a0de6fe5a6d98e680f04502b87f9f7b15a4a28769675491285fb3458d51620e3,2026-09-22T03:19:10Z,2,0,10.1021/acs.jced.5b00369,"Relative Permittivity and Apparent Dipole Moments of  Nitromethane, Nitroethane, 1-Nitropropane and 2-  Nitropropane in Several Nonpolar Solvents.",1,2,benzene,C6H6,InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H,UHOVQNZJYSORNB-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""common_name"":""benzene"",""composition"":[],""formula"":""C6H6"",""registry_number"":""9"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H"",""standard_inchi_key"":""UHOVQNZJYSORNB-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""common_name"":""nitromethane"",""composition"":[{""digits"":""6"",""name"":""Mole fraction"",""unit"":"""",""value"":""0.08012""}],""formula"":""CH3NO2"",""registry_number"":""5"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/CH3NO2/c1-2(3)4/h1H3"",""standard_inchi_key"":""LYGJENNIWJXYER-UHFFFAOYSA-N""}]",1,Relative permittivity at zero frequency,3.40373,,6,0.00034,expanded_95,298.15,K,,,Liquid,two-terminal dielectric cell,true,static_or_zero_frequency,"[{""component_name"":"""",""digits"":""5"",""kind"":""temperature"",""name"":""Temperature, K"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Temperature, K"",""registry_number"":"""",""type_tag"":""eTemperature"",""unit"":""K"",""value"":""298.15""},{""component_name"":""nitromethane"",""digits"":""6"",""kind"":""composition"",""name"":""Mole fraction"",""number"":""2"",""phase"":""Liquid"",""raw_type"":""Mole fraction"",""registry_number"":""5"",""type_tag"":""eComponentComposition"",""unit"":"""",""value"":""0.08012""}]","[{""component_name"":"""",""digits"":""3"",""kind"":""other"",""name"":""Pressure"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Pressure, kPa"",""registry_number"":"""",""type_tag"":""ePressure"",""unit"":""kPa"",""value"":""101""}]",43
acs.jced.5b00369.xml,https://trc.nist.gov/ThermoML/10.1021/acs.jced.5b00369.xml,a0de6fe5a6d98e680f04502b87f9f7b15a4a28769675491285fb3458d51620e3,2026-09-22T03:19:10Z,2,0,10.1021/acs.jced.5b00369,"Relative Permittivity and Apparent Dipole Moments of  Nitromethane, Nitroethane, 1-Nitropropane and 2-  Nitropropane in Several Nonpolar Solvents.",1,2,benzene,C6H6,InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H,UHOVQNZJYSORNB-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""common_name"":""benzene"",""composition"":[],""formula"":""C6H6"",""registry_number"":""9"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H"",""standard_inchi_key"":""UHOVQNZJYSORNB-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""common_name"":""nitromethane"",""composition"":[{""digits"":""6"",""name"":""Mole fraction"",""unit"":"""",""value"":""0.091714""}],""formula"":""CH3NO2"",""registry_number"":""5"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/CH3NO2/c1-2(3)4/h1H3"",""standard_inchi_key"":""LYGJENNIWJXYER-UHFFFAOYSA-N""}]",1,Relative permittivity at zero frequency,3.24999,,6,0.00024,expanded_95,318.15,K,,,Liquid,two-terminal dielectric cell,true,static_or_zero_frequency,"[{""component_name"":"""",""digits"":""5"",""kind"":""temperature"",""name"":""Temperature, K"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Temperature, K"",""registry_number"":"""",""type_tag"":""eTemperature"",""unit"":""K"",""value"":""318.15""},{""component_name"":""nitromethane"",""digits"":""6"",""kind"":""composition"",""name"":""Mole fraction"",""number"":""2"",""phase"":""Liquid"",""raw_type"":""Mole fraction"",""registry_number"":""5"",""type_tag"":""eComponentComposition"",""unit"":"""",""value"":""0.091714""}]","[{""component_name"":"""",""digits"":""3"",""kind"":""other"",""name"":""Pressure"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Pressure, kPa"",""registry_number"":"""",""type_tag"":""ePressure"",""unit"":""kPa"",""value"":""101""}]",44
acs.jced.5b00369.xml,https://trc.nist.gov/ThermoML/10.1021/acs.jced.5b00369.xml,a0de6fe5a6d98e680f04502b87f9f7b15a4a28769675491285fb3458d51620e3,2026-09-22T03:19:10Z,2,0,10.1021/acs.jced.5b00369,"Relative Permittivity and Apparent Dipole Moments of  Nitromethane, Nitroethane, 1-Nitropropane and 2-  Nitropropane in Several Nonpolar Solvents.",2,2,tetrachloromethane,CCl4,"InChI=1S/CCl4/c2-1(3,4)5",VZGDMQKNWNREIO-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""common_name"":""tetrachloromethane"",""composition"":[],""formula"":""CCl4"",""registry_number"":""2"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/CCl4/c2-1(3,4)5"",""standard_inchi_key"":""VZGDMQKNWNREIO-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""common_name"":""nitromethane"",""composition"":[{""digits"":""4"",""name"":""Mole fraction"",""unit"":"""",""value"":""0.000162""}],""formula"":""CH3NO2"",""registry_number"":""5"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/CH3NO2/c1-2(3)4/h1H3"",""standard_inchi_key"":""LYGJENNIWJXYER-UHFFFAOYSA-N""}]",1,Relative permittivity at zero frequency,2.23812,,6,0.00098,expanded_95,318.15,K,,,Liquid,two-terminal dielectric cell,true,static_or_zero_frequency,"[{""component_name"":"""",""digits"":""5"",""kind"":""temperature"",""name"":""Temperature, K"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Temperature, K"",""registry_number"":"""",""type_tag"":""eTemperature"",""unit"":""K"",""value"":""318.15""},{""component_name"":""nitromethane"",""digits"":""4"",""kind"":""composition"",""name"":""Mole fraction"",""number"":""2"",""phase"":""Liquid"",""raw_type"":""Mole fraction"",""registry_number"":""5"",""type_tag"":""eComponentComposition"",""unit"":"""",""value"":""0.000162""}]","[{""component_name"":"""",""digits"":""3"",""kind"":""other"",""name"":""Pressure"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Pressure, kPa"",""registry_number"":"""",""type_tag"":""ePressure"",""unit"":""kPa"",""value"":""101""}]",45
acs.jced.5b00369.xml,https://trc.nist.gov/ThermoML/10.1021/acs.jced.5b00369.xml,a0de6fe5a6d98e680f04502b87f9f7b15a4a28769675491285fb3458d51620e3,2026-09-22T03:19:10Z,2,0,10.1021/acs.jced.5b00369,"Relative Permittivity and Apparent Dipole Moments of  Nitromethane, Nitroethane, 1-Nitropropane and 2-  Nitropropane in Several Nonpolar Solvents.",2,2,tetrachloromethane,CCl4,"InChI=1S/CCl4/c2-1(3,4)5",VZGDMQKNWNREIO-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""common_name"":""tetrachloromethane"",""composition"":[],""formula"":""CCl4"",""registry_number"":""2"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/CCl4/c2-1(3,4)5"",""standard_inchi_key"":""VZGDMQKNWNREIO-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""common_name"":""nitromethane"",""composition"":[{""digits"":""4"",""name"":""Mole fraction"",""unit"":"""",""value"":""0.000418""}],""formula"":""CH3NO2"",""registry_number"":""5"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/CH3NO2/c1-2(3)4/h1H3"",""standard_inchi_key"":""LYGJENNIWJXYER-UHFFFAOYSA-N""}]",1,Relative permittivity at zero frequency,2.24125,,6,0.001,expanded_95,318.15,K,,,Liquid,two-terminal dielectric cell,true,static_or_zero_frequency,"[{""component_name"":"""",""digits"":""5"",""kind"":""temperature"",""name"":""Temperature, K"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Temperature, K"",""registry_number"":"""",""type_tag"":""eTemperature"",""unit"":""K"",""value"":""318.15""},{""component_name"":""nitromethane"",""digits"":""4"",""kind"":""composition"",""name"":""Mole fraction"",""number"":""2"",""phase"":""Liquid"",""raw_type"":""Mole fraction"",""registry_number"":""5"",""type_tag"":""eComponentComposition"",""unit"":"""",""value"":""0.000418""}]","[{""component_name"":"""",""digits"":""3"",""kind"":""other"",""name"":""Pressure"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Pressure, kPa"",""registry_number"":"""",""type_tag"":""ePressure"",""unit"":""kPa"",""value"":""101""}]",46
acs.jced.5b00369.xml,https://trc.nist.gov/ThermoML/10.1021/acs.jced.5b00369.xml,a0de6fe5a6d98e680f04502b87f9f7b15a4a28769675491285fb3458d51620e3,2026-09-22T03:19:10Z,2,0,10.1021/acs.jced.5b00369,"Relative Permittivity and Apparent Dipole Moments of  Nitromethane, Nitroethane, 1-Nitropropane and 2-  Nitropropane in Several Nonpolar Solvents.",2,2,tetrachloromethane,CCl4,"InChI=1S/CCl4/c2-1(3,4)5",VZGDMQKNWNREIO-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""common_name"":""tetrachloromethane"",""composition"":[],""formula"":""CCl4"",""registry_number"":""2"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/CCl4/c2-1(3,4)5"",""standard_inchi_key"":""VZGDMQKNWNREIO-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""common_name"":""nitromethane"",""composition"":[{""digits"":""4"",""name"":""Mole fraction"",""unit"":"""",""value"":""0.0008265""}],""formula"":""CH3NO2"",""registry_number"":""5"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/CH3NO2/c1-2(3)4/h1H3"",""standard_inchi_key"":""LYGJENNIWJXYER-UHFFFAOYSA-N""}]",1,Relative permittivity at zero frequency,2.24641,,6,0.00101,expanded_95,318.15,K,,,Liquid,two-terminal dielectric cell,true,static_or_zero_frequency,"[{""component_name"":"""",""digits"":""5"",""kind"":""temperature"",""name"":""Temperature, K"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Temperature, K"",""registry_number"":"""",""type_tag"":""eTemperature"",""unit"":""K"",""value"":""318.15""},{""component_name"":""nitromethane"",""digits"":""4"",""kind"":""composition"",""name"":""Mole fraction"",""number"":""2"",""phase"":""Liquid"",""raw_type"":""Mole fraction"",""registry_number"":""5"",""type_tag"":""eComponentComposition"",""unit"":"""",""value"":""0.0008265""}]","[{""component_name"":"""",""digits"":""3"",""kind"":""other"",""name"":""Pressure"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Pressure, kPa"",""registry_number"":"""",""type_tag"":""ePressure"",""unit"":""kPa"",""value"":""101""}]",47
