observation_id,dataset_source,inchikey,smiles,name,T_K,dielectric,uncertainty_value,uncertainty_kind,confidence_level,source_doi,source_file,source_sha256,source_size_bytes,in_selection_window,selection_status,source_scope,gate_flags
p1_dielectric:9609,P1 ThermoML,FYIRUPZTYPILDH-UHFFFAOYSA-N,FC(F)C(F)C(F)(F)F,"1,1,1,2,3,3-hexafluoropropane",293.21,5.5968,0.011,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9610,P1 ThermoML,FYIRUPZTYPILDH-UHFFFAOYSA-N,FC(F)C(F)C(F)(F)F,"1,1,1,2,3,3-hexafluoropropane",293.21,5.6327,0.011,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9611,P1 ThermoML,FYIRUPZTYPILDH-UHFFFAOYSA-N,FC(F)C(F)C(F)(F)F,"1,1,1,2,3,3-hexafluoropropane",293.3,5.6151,0.011,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9612,P1 ThermoML,FYIRUPZTYPILDH-UHFFFAOYSA-N,FC(F)C(F)C(F)(F)F,"1,1,1,2,3,3-hexafluoropropane",302.84,5.2518,0.011,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9613,P1 ThermoML,FYIRUPZTYPILDH-UHFFFAOYSA-N,FC(F)C(F)C(F)(F)F,"1,1,1,2,3,3-hexafluoropropane",302.85,5.2311,0.011,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9614,P1 ThermoML,FYIRUPZTYPILDH-UHFFFAOYSA-N,FC(F)C(F)C(F)(F)F,"1,1,1,2,3,3-hexafluoropropane",302.85,5.2714,0.011,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9615,P1 ThermoML,FYIRUPZTYPILDH-UHFFFAOYSA-N,FC(F)C(F)C(F)(F)F,"1,1,1,2,3,3-hexafluoropropane",302.85,5.2919,0.011,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9616,P1 ThermoML,FYIRUPZTYPILDH-UHFFFAOYSA-N,FC(F)C(F)C(F)(F)F,"1,1,1,2,3,3-hexafluoropropane",302.85,5.3105,0.011,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9617,P1 ThermoML,FYIRUPZTYPILDH-UHFFFAOYSA-N,FC(F)C(F)C(F)(F)F,"1,1,1,2,3,3-hexafluoropropane",302.85,5.3286,0.011,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9618,P1 ThermoML,FYIRUPZTYPILDH-UHFFFAOYSA-N,FC(F)C(F)C(F)(F)F,"1,1,1,2,3,3-hexafluoropropane",302.89,5.1028,0.011,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9619,P1 ThermoML,FYIRUPZTYPILDH-UHFFFAOYSA-N,FC(F)C(F)C(F)(F)F,"1,1,1,2,3,3-hexafluoropropane",302.9,5.0809,0.011,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9620,P1 ThermoML,FYIRUPZTYPILDH-UHFFFAOYSA-N,FC(F)C(F)C(F)(F)F,"1,1,1,2,3,3-hexafluoropropane",302.9,5.1272,0.011,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9621,P1 ThermoML,FYIRUPZTYPILDH-UHFFFAOYSA-N,FC(F)C(F)C(F)(F)F,"1,1,1,2,3,3-hexafluoropropane",302.91,5.0343,0.011,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9622,P1 ThermoML,FYIRUPZTYPILDH-UHFFFAOYSA-N,FC(F)C(F)C(F)(F)F,"1,1,1,2,3,3-hexafluoropropane",302.91,5.0572,0.011,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9623,P1 ThermoML,FYIRUPZTYPILDH-UHFFFAOYSA-N,FC(F)C(F)C(F)(F)F,"1,1,1,2,3,3-hexafluoropropane",302.91,5.1479,0.011,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9624,P1 ThermoML,FYIRUPZTYPILDH-UHFFFAOYSA-N,FC(F)C(F)C(F)(F)F,"1,1,1,2,3,3-hexafluoropropane",302.92,5.0076,0.011,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9625,P1 ThermoML,FYIRUPZTYPILDH-UHFFFAOYSA-N,FC(F)C(F)C(F)(F)F,"1,1,1,2,3,3-hexafluoropropane",302.93,5.1687,0.011,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9626,P1 ThermoML,FYIRUPZTYPILDH-UHFFFAOYSA-N,FC(F)C(F)C(F)(F)F,"1,1,1,2,3,3-hexafluoropropane",302.96,5.2109,0.011,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9627,P1 ThermoML,FYIRUPZTYPILDH-UHFFFAOYSA-N,FC(F)C(F)C(F)(F)F,"1,1,1,2,3,3-hexafluoropropane",302.98,5.1886,0.011,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9676,P1 ThermoML,WZLFPVPRZGTCKP-UHFFFAOYSA-N,CC(F)(F)CC(F)(F)F,"1,1,1,3,3-pentafluorobutane",293.22,12.1498,0.0111,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9677,P1 ThermoML,WZLFPVPRZGTCKP-UHFFFAOYSA-N,CC(F)(F)CC(F)(F)F,"1,1,1,3,3-pentafluorobutane",293.22,12.1866,0.0111,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9678,P1 ThermoML,WZLFPVPRZGTCKP-UHFFFAOYSA-N,CC(F)(F)CC(F)(F)F,"1,1,1,3,3-pentafluorobutane",293.23,11.9936,0.011,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9679,P1 ThermoML,WZLFPVPRZGTCKP-UHFFFAOYSA-N,CC(F)(F)CC(F)(F)F,"1,1,1,3,3-pentafluorobutane",293.23,12.0329,0.0111,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9680,P1 ThermoML,WZLFPVPRZGTCKP-UHFFFAOYSA-N,CC(F)(F)CC(F)(F)F,"1,1,1,3,3-pentafluorobutane",293.23,12.0713,0.0111,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9681,P1 ThermoML,WZLFPVPRZGTCKP-UHFFFAOYSA-N,CC(F)(F)CC(F)(F)F,"1,1,1,3,3-pentafluorobutane",293.23,12.1135,0.0111,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9682,P1 ThermoML,WZLFPVPRZGTCKP-UHFFFAOYSA-N,CC(F)(F)CC(F)(F)F,"1,1,1,3,3-pentafluorobutane",293.23,12.226,0.0111,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9683,P1 ThermoML,WZLFPVPRZGTCKP-UHFFFAOYSA-N,CC(F)(F)CC(F)(F)F,"1,1,1,3,3-pentafluorobutane",293.23,12.2608,0.0111,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9684,P1 ThermoML,WZLFPVPRZGTCKP-UHFFFAOYSA-N,CC(F)(F)CC(F)(F)F,"1,1,1,3,3-pentafluorobutane",293.23,12.2974,0.0111,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9685,P1 ThermoML,WZLFPVPRZGTCKP-UHFFFAOYSA-N,CC(F)(F)CC(F)(F)F,"1,1,1,3,3-pentafluorobutane",293.23,12.3321,0.0111,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9686,P1 ThermoML,WZLFPVPRZGTCKP-UHFFFAOYSA-N,CC(F)(F)CC(F)(F)F,"1,1,1,3,3-pentafluorobutane",293.23,12.3672,0.0111,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9687,P1 ThermoML,WZLFPVPRZGTCKP-UHFFFAOYSA-N,CC(F)(F)CC(F)(F)F,"1,1,1,3,3-pentafluorobutane",293.23,12.4025,0.0111,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9688,P1 ThermoML,WZLFPVPRZGTCKP-UHFFFAOYSA-N,CC(F)(F)CC(F)(F)F,"1,1,1,3,3-pentafluorobutane",293.23,12.4364,0.0111,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9689,P1 ThermoML,WZLFPVPRZGTCKP-UHFFFAOYSA-N,CC(F)(F)CC(F)(F)F,"1,1,1,3,3-pentafluorobutane",293.23,12.469,0.0111,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9690,P1 ThermoML,WZLFPVPRZGTCKP-UHFFFAOYSA-N,CC(F)(F)CC(F)(F)F,"1,1,1,3,3-pentafluorobutane",293.23,12.5018,0.0111,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9691,P1 ThermoML,WZLFPVPRZGTCKP-UHFFFAOYSA-N,CC(F)(F)CC(F)(F)F,"1,1,1,3,3-pentafluorobutane",293.23,12.5349,0.0111,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9692,P1 ThermoML,WZLFPVPRZGTCKP-UHFFFAOYSA-N,CC(F)(F)CC(F)(F)F,"1,1,1,3,3-pentafluorobutane",303,11.2337,0.0111,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9693,P1 ThermoML,WZLFPVPRZGTCKP-UHFFFAOYSA-N,CC(F)(F)CC(F)(F)F,"1,1,1,3,3-pentafluorobutane",303,11.275,0.0111,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9694,P1 ThermoML,WZLFPVPRZGTCKP-UHFFFAOYSA-N,CC(F)(F)CC(F)(F)F,"1,1,1,3,3-pentafluorobutane",303,11.3146,0.0111,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9695,P1 ThermoML,WZLFPVPRZGTCKP-UHFFFAOYSA-N,CC(F)(F)CC(F)(F)F,"1,1,1,3,3-pentafluorobutane",303,11.3535,0.0111,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9696,P1 ThermoML,WZLFPVPRZGTCKP-UHFFFAOYSA-N,CC(F)(F)CC(F)(F)F,"1,1,1,3,3-pentafluorobutane",303,11.3908,0.0111,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9697,P1 ThermoML,WZLFPVPRZGTCKP-UHFFFAOYSA-N,CC(F)(F)CC(F)(F)F,"1,1,1,3,3-pentafluorobutane",303,11.429,0.0111,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9698,P1 ThermoML,WZLFPVPRZGTCKP-UHFFFAOYSA-N,CC(F)(F)CC(F)(F)F,"1,1,1,3,3-pentafluorobutane",303.01,11.4659,0.0111,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9699,P1 ThermoML,WZLFPVPRZGTCKP-UHFFFAOYSA-N,CC(F)(F)CC(F)(F)F,"1,1,1,3,3-pentafluorobutane",303.01,11.5028,0.0111,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9700,P1 ThermoML,WZLFPVPRZGTCKP-UHFFFAOYSA-N,CC(F)(F)CC(F)(F)F,"1,1,1,3,3-pentafluorobutane",303.01,11.5382,0.0111,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9701,P1 ThermoML,WZLFPVPRZGTCKP-UHFFFAOYSA-N,CC(F)(F)CC(F)(F)F,"1,1,1,3,3-pentafluorobutane",303.01,11.5749,0.011,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9702,P1 ThermoML,WZLFPVPRZGTCKP-UHFFFAOYSA-N,CC(F)(F)CC(F)(F)F,"1,1,1,3,3-pentafluorobutane",303.01,11.6078,0.011,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9703,P1 ThermoML,WZLFPVPRZGTCKP-UHFFFAOYSA-N,CC(F)(F)CC(F)(F)F,"1,1,1,3,3-pentafluorobutane",303.01,11.6429,0.011,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9704,P1 ThermoML,WZLFPVPRZGTCKP-UHFFFAOYSA-N,CC(F)(F)CC(F)(F)F,"1,1,1,3,3-pentafluorobutane",303.01,11.6764,0.011,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9705,P1 ThermoML,WZLFPVPRZGTCKP-UHFFFAOYSA-N,CC(F)(F)CC(F)(F)F,"1,1,1,3,3-pentafluorobutane",303.01,11.7115,0.011,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9706,P1 ThermoML,WZLFPVPRZGTCKP-UHFFFAOYSA-N,CC(F)(F)CC(F)(F)F,"1,1,1,3,3-pentafluorobutane",303.01,11.745,0.011,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9707,P1 ThermoML,WZLFPVPRZGTCKP-UHFFFAOYSA-N,CC(F)(F)CC(F)(F)F,"1,1,1,3,3-pentafluorobutane",303.01,11.7786,0.011,combined,95,10.1021/je700343t,data/raw/thermoml/10.1021__je700343t-aef61e81826a.xml,33fe4e84354cf2dffc2f1bba3907017781e63365873f9f45a648a5a1d63d462c,260637,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:9957,P1 ThermoML,YXFVVABEGXRONW-UHFFFAOYSA-N,Cc1ccccc1,toluene,294.8,2.39092,0.006,combined,95,10.1021/je7006692,data/raw/thermoml/10.1021__je7006692-c10406949a75.xml,00280a3883bad4ad2252b3a9c8443e4eb40a176f70e8f1b532e40fdfdd1a313f,57329,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:10012,P1 ThermoML,YXFVVABEGXRONW-UHFFFAOYSA-N,Cc1ccccc1,toluene,297.37,2.443,0.004,combined,95,10.1021/je7006692,data/raw/thermoml/10.1021__je7006692-c10406949a75.xml,00280a3883bad4ad2252b3a9c8443e4eb40a176f70e8f1b532e40fdfdd1a313f,57329,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:10013,P1 ThermoML,YXFVVABEGXRONW-UHFFFAOYSA-N,Cc1ccccc1,toluene,297.37,2.4564,0.004,combined,95,10.1021/je7006692,data/raw/thermoml/10.1021__je7006692-c10406949a75.xml,00280a3883bad4ad2252b3a9c8443e4eb40a176f70e8f1b532e40fdfdd1a313f,57329,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:10014,P1 ThermoML,YXFVVABEGXRONW-UHFFFAOYSA-N,Cc1ccccc1,toluene,297.38,2.4276,0.004,combined,95,10.1021/je7006692,data/raw/thermoml/10.1021__je7006692-c10406949a75.xml,00280a3883bad4ad2252b3a9c8443e4eb40a176f70e8f1b532e40fdfdd1a313f,57329,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:10015,P1 ThermoML,YXFVVABEGXRONW-UHFFFAOYSA-N,Cc1ccccc1,toluene,297.39,2.4127,0.004,combined,95,10.1021/je7006692,data/raw/thermoml/10.1021__je7006692-c10406949a75.xml,00280a3883bad4ad2252b3a9c8443e4eb40a176f70e8f1b532e40fdfdd1a313f,57329,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:10016,P1 ThermoML,YXFVVABEGXRONW-UHFFFAOYSA-N,Cc1ccccc1,toluene,297.4,2.3962,0.004,combined,95,10.1021/je7006692,data/raw/thermoml/10.1021__je7006692-c10406949a75.xml,00280a3883bad4ad2252b3a9c8443e4eb40a176f70e8f1b532e40fdfdd1a313f,57329,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:10017,P1 ThermoML,YXFVVABEGXRONW-UHFFFAOYSA-N,Cc1ccccc1,toluene,297.41,2.3777,0.004,combined,95,10.1021/je7006692,data/raw/thermoml/10.1021__je7006692-c10406949a75.xml,00280a3883bad4ad2252b3a9c8443e4eb40a176f70e8f1b532e40fdfdd1a313f,57329,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:10019,P1 ThermoML,OKKJLVBELUTLKV-UHFFFAOYSA-N,CO,methanol,293.15,33.6,0.06,combined,95,10.1021/je800593p,data/raw/thermoml/10.1021__je800593p-d60e4d9358be.xml,e9f3dac230c9ffcd6d5546776eab6dd94af3495c65b63492855e9119e6dd22ce,588373,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
